,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2015
34227,Butte,6,11.5,39.76168,-121.84047,06007,11.5
34228,Butte,10,4.1,39.76168,-121.84047,06007,4.1
34229,Butte,8,10.9,39.76168,-121.84047,06007,10.9
34230,Butte,6,9.5,39.76168,-121.84047,06007,9.5
34231,Butte,3,9.2,39.76168,-121.84047,06007,9.2
34232,Butte,6,2.9,39.76168,-121.84047,06007,2.9
34233,Butte,11,18.3,39.76168,-121.84047,06007,18.3
34234,Butte,4,3.5,39.76168,-121.84047,06007,3.5
34235,Butte,11,8.2,39.76168,-121.84047,06007,8.2
34236,Butte,11,10.7,39.76168,-121.84047,06007,10.7
34237,Butte,2,5.6,39.76168,-121.84047,06007,5.6
34238,Butte,11,15.4,39.76168,-121.84047,06007,15.4
34239,Butte,11,19.5,39.76168,-121.84047,06007,19.5
34240,Butte,4,3.5,39.76168,-121.84047,06007,3.5
34241,Butte,4,3.2,39.76168,-121.84047,06007,3.2
34242,Butte,10,11.5,39.76168,-121.84047,06007,11.5
34243,Butte,3,4.6,39.76168,-121.84047,06007,4.6
34244,Butte,5,4.7,39.76168,-121.84047,06007,4.7
34245,Butte,8,13.6,39.76168,-121.84047,06007,13.6
34246,Butte,2,6.6,39.76168,-121.84047,06007,6.6
34247,Butte,3,4.2,39.76168,-121.84047,06007,4.2
34248,Butte,3,7.3,39.76168,-121.84047,06007,7.3
34249,Butte,4,4.1,39.76168,-121.84047,06007,4.1
34250,Butte,5,1,39.76168,-121.84047,06007,1.0
34251,Butte,8,10.2,39.76168,-121.84047,06007,10.2
34252,Butte,7,4.7,39.76168,-121.84047,06007,4.7
34253,Butte,4,3.2,39.76168,-121.84047,06007,3.2
34254,Butte,6,6.2,39.76168,-121.84047,06007,6.2
34255,Butte,6,6.7,39.76168,-121.84047,06007,6.7
34256,Butte,5,10,39.76168,-121.84047,06007,10.0
34257,Butte,9,7.2,39.76168,-121.84047,06007,7.2
34258,Butte,5,8.8,39.76168,-121.84047,06007,8.8
34259,Butte,9,11.1,39.76168,-121.84047,06007,11.1
34260,Butte,2,9.2,39.76168,-121.84047,06007,9.2
34261,Butte,9,6.1,39.76168,-121.84047,06007,6.1
34262,Butte,2,8,39.76168,-121.84047,06007,8.0
34263,Butte,9,5,39.76168,-121.84047,06007,5.0
34264,Butte,5,9.9,39.76168,-121.84047,06007,9.9
34265,Butte,5,6,39.76168,-121.84047,06007,6.0
34266,Butte,4,5.3,39.76168,-121.84047,06007,5.3
34267,Butte,11,2.8,39.76168,-121.84047,06007,2.8
34268,Butte,12,19.2,39.76168,-121.84047,06007,19.2
34269,Butte,12,18.3,39.76168,-121.84047,06007,18.3
34270,Butte,1,8,39.76168,-121.84047,06007,8.0
34271,Butte,7,7.3,39.76168,-121.84047,06007,7.3
34272,Butte,10,11.6,39.76168,-121.84047,06007,11.6
34273,Butte,5,6.6,39.76168,-121.84047,06007,6.6
34274,Butte,1,15.6,39.76168,-121.84047,06007,15.6
34275,Butte,4,5.7,39.76168,-121.84047,06007,5.7
34276,Butte,2,24.6,39.76168,-121.84047,06007,24.6
34277,Butte,1,14.6,39.76168,-121.84047,06007,14.6
34278,Butte,5,6.6,39.76168,-121.84047,06007,6.6
34279,Butte,7,4.8,39.76168,-121.84047,06007,4.8
34280,Butte,1,26.3,39.76168,-121.84047,06007,26.3
34281,Butte,9,6.9,39.76168,-121.84047,06007,6.9
34282,Butte,7,7.1,39.76168,-121.84047,06007,7.1
34283,Butte,3,7.3,39.76168,-121.84047,06007,7.3
34284,Butte,4,2.3,39.76168,-121.84047,06007,2.3
34285,Butte,9,9.9,39.76168,-121.84047,06007,9.9
34286,Butte,10,8.4,39.76168,-121.84047,06007,8.4
34287,Butte,12,4.6,39.76168,-121.84047,06007,4.6
34288,Butte,8,5.3,39.76168,-121.84047,06007,5.3
34289,Butte,1,23.9,39.76168,-121.84047,06007,23.9
34290,Butte,5,5.4,39.76168,-121.84047,06007,5.4
34291,Butte,10,5.2,39.76168,-121.84047,06007,5.2
34292,Butte,5,6.7,39.76168,-121.84047,06007,6.7
