,Month,Year,County,RH_percent
0,1,2010,Butte,0.9650541559624317
1,1,2010,Del Norte,0.8968740647574881
2,1,2010,Fresno,0.9941647241835184
3,1,2010,Glenn,1.0221560024819187
4,1,2010,Imperial,3.050254840556056
5,1,2010,Inyo,1.3271642943574014
6,1,2010,Kern,1.1320737834464412
7,1,2010,Lake,1.654448315399721
8,1,2010,Los Angeles,1.3077684913817071
9,1,2010,Madera,1.4659845204200064
10,1,2010,Marin,0.8008366917108608
11,1,2010,Mariposa,3.987528567999847
12,1,2010,Orange,2.3082131035814974
13,1,2010,Placer,1.2473914496473535
14,1,2010,Riverside,1.3119377399872163
15,1,2010,Sacramento,0.5274855643901112
16,1,2010,San Benito,1.6959422967009494
17,1,2010,San Bernardino,1.7304280595947537
18,1,2010,San Diego,2.2825947164943723
19,1,2010,San Joaquin,0.7318724671859556
20,1,2010,Santa Barbara,1.8421481408209621
21,1,2010,Shasta,2.3179882404701724
22,1,2010,Tulare,2.3916278939697517
23,1,2010,Ventura,1.9788098997572812
24,1,2011,Butte,1.7236616743595126
25,1,2011,Del Norte,0.9583645528792668
26,1,2011,Fresno,0.9551921491940972
27,1,2011,Glenn,2.934524225417723
28,1,2011,Humboldt,1.1278623595705104
29,1,2011,Imperial,1.9268546865180516
30,1,2011,Inyo,1.094581802927084
