,Month,Year,County,Arithmetic_Mean_ppb
802,3,2012,Merced,0.9672803659116535
803,3,2012,Monterey,0.5709542279695373
804,3,2012,Napa,1.1454712846514974
805,3,2012,Nevada,0.8919723111260072
806,3,2012,Orange,0.6899955231131722
807,3,2012,Placer,0.5259493210205937
808,3,2012,Riverside,0.44420314271246375
809,3,2012,Sacramento,0.4256797583585198
810,3,2012,San Benito,0.5945978040446692
811,3,2012,San Bernardino,0.6152229622751947
812,3,2012,San Diego,0.49591966534819704
813,3,2012,San Francisco,1.4997568390260272
814,3,2012,San Joaquin,1.1816093533507162
815,3,2012,San Luis Obispo,0.4429624199718361
816,3,2012,San Mateo,1.4505010812168218
817,3,2012,Santa Barbara,0.373886286729
818,3,2012,Santa Clara,0.7441014927358495
819,3,2012,Santa Cruz,0.9947848567727439
820,3,2012,Shasta,0.8713490522849202
821,3,2012,Siskiyou,1.4178871475029977
822,3,2012,Solano,0.9674609748404436
823,3,2012,Sonoma,0.8805287158312648
824,3,2012,Stanislaus,0.7392501686638759
825,3,2012,Sutter,0.9987683995753412
826,3,2012,Tehama,1.005399965555407
827,3,2012,Tulare,0.646499973872402
828,3,2012,Tuolumne,1.148871748734335
829,3,2012,Ventura,0.420445878777791
830,3,2012,Yolo,0.7085636773022869
831,3,2013,Alameda,0.7810973791752632
832,3,2013,Amador,0.9754370688052845
833,3,2013,Butte,1.0711591530524354
834,3,2013,Calaveras,0.8417907869315787
835,3,2013,Colusa,0.8608345035431731
836,3,2013,Contra Costa,0.6432652120961567
837,3,2013,El Dorado,1.1267704965938936
838,3,2013,Fresno,0.4563403049487817
839,3,2013,Glenn,1.1082006618712625
840,3,2013,Humboldt,0.9432672384197551
841,3,2013,Imperial,0.8241997925207352
842,3,2013,Inyo,0.6339308857618138
843,3,2013,Kern,0.5046184927633077
844,3,2013,Kings,0.9932374981763218
845,3,2013,Lake,0.8547873730172428
846,3,2013,Los Angeles,0.4306586000920476
847,3,2013,Madera,0.5552633553631297
848,3,2013,Marin,1.136267816103794
849,3,2013,Mariposa,0.5041995245038275
850,3,2013,Merced,0.7042425744562206
851,3,2013,Monterey,0.5017022431034602
852,3,2013,Napa,1.113986287264644
853,3,2013,Nevada,1.0437433977072452
854,3,2013,Orange,0.7262557270483967
855,3,2013,Placer,0.4449668451000899
856,3,2013,Riverside,0.5139100910810376
857,3,2013,Sacramento,0.38497712920084387
858,3,2013,San Benito,0.6866930495968686
859,3,2013,San Bernardino,0.5568838353184368
860,3,2013,San Diego,0.6567176161792758
861,3,2013,San Francisco,1.3957111013601409
862,3,2013,San Joaquin,1.0307967509214941
863,3,2013,San Luis Obispo,0.5519389299513004
864,3,2013,San Mateo,1.3797625693942752
865,3,2013,Santa Barbara,0.4139589292701934
866,3,2013,Santa Clara,0.7475524438471025
867,3,2013,Santa Cruz,0.7755483068261957
868,3,2013,Shasta,0.800293725932819
869,3,2013,Siskiyou,1.2547425337552593
870,3,2013,Solano,0.8370181248568785
871,3,2013,Sonoma,0.8860911533436605
872,3,2013,Stanislaus,0.7685872088742055
873,3,2013,Sutter,1.1374644891904397
874,3,2013,Tehama,1.3428801216633284
875,3,2013,Tulare,0.5995185737523606
876,3,2013,Tuolumne,0.9022694268874475
877,3,2013,Ventura,0.46588377286941063
878,3,2013,Yolo,0.7565571552039261
879,3,2014,Alameda,0.7029621668683238
880,3,2014,Amador,1.019483379808889
881,3,2014,Butte,0.969098691470444
882,3,2014,Calaveras,0.9090097157930573
883,3,2014,Colusa,0.7234440649820976
884,3,2014,Contra Costa,0.626575388929485
885,3,2014,El Dorado,1.4859171485150604
886,3,2014,Fresno,0.5567538676636766
887,3,2014,Glenn,0.853101196258642
888,3,2014,Humboldt,0.6124538115487588
889,3,2014,Imperial,0.9277463610157888
890,3,2014,Inyo,0.5087232647114561
891,3,2014,Kern,0.796860725331567
892,3,2014,Kings,1.0403750924768143
893,3,2014,Lake,1.0918314911487803
894,3,2014,Los Angeles,0.4103084132235778
895,3,2014,Madera,0.7515667250339204
896,3,2014,Marin,0.8977257974973181
897,3,2014,Mariposa,1.1885930455030629
898,3,2014,Mendocino,0.96698592875132
899,3,2014,Merced,1.2841072735476258
900,3,2014,Monterey,0.4623912333936914
901,3,2014,Napa,1.0217263967569978
902,3,2014,Nevada,1.237833299331437
903,3,2014,Orange,0.8391506820783828
904,3,2014,Placer,0.5055872216541348
905,3,2014,Riverside,0.46969308257588743
906,3,2014,Sacramento,0.45607916572233287
907,3,2014,San Benito,0.7260667731240971
908,3,2014,San Bernardino,0.4969753692112857
909,3,2014,San Diego,0.6254097980455668
910,3,2014,San Francisco,1.0969922380348491
911,3,2014,San Joaquin,1.121796359775994
912,3,2014,San Luis Obispo,0.4835822366450206
913,3,2014,San Mateo,0.9993819908568378
914,3,2014,Santa Barbara,0.33805148563707627
915,3,2014,Santa Clara,0.8835921238997304
916,3,2014,Santa Cruz,0.7994039967829157
917,3,2014,Shasta,0.8909288377406941
918,3,2014,Siskiyou,0.9896980556091076
919,3,2014,Solano,0.8061656729022261
920,3,2014,Sonoma,0.8122903397126983
921,3,2014,Stanislaus,0.9751708112993062
922,3,2014,Sutter,0.9619278724016098
923,3,2014,Tehama,1.0731434338530528
924,3,2014,Tulare,1.0060664830826895
925,3,2014,Tuolumne,
926,3,2014,Ventura,0.5352795567133964
927,3,2014,Yolo,0.581086632355169
928,3,2015,Alameda,0.7006046898138546
929,3,2015,Amador,0.9038854941922507
930,3,2015,Butte,1.0974518841315228
931,3,2015,Calaveras,0.7667639594722827
932,3,2015,Colusa,0.7793637475014736
933,3,2015,Contra Costa,0.6172608145466042
934,3,2015,El Dorado,1.1415410677827655
935,3,2015,Fresno,0.5802590125286732
936,3,2015,Glenn,0.8963937676106236
937,3,2015,Humboldt,0.9981178235639447
938,3,2015,Imperial,0.8085168596082788
939,3,2015,Inyo,0.6887365925182365
940,3,2015,Kern,0.53157854288261
941,3,2015,Kings,0.7998796998902917
942,3,2015,Lake,0.9972832623216795
943,3,2015,Los Angeles,0.4081284067527752
944,3,2015,Madera,0.7964712841395086
945,3,2015,Marin,1.1387454544624827
946,3,2015,Mariposa,1.0310021263123714
947,3,2015,Mendocino,1.0795241508323545
948,3,2015,Merced,1.2885623357658755
949,3,2015,Monterey,0.47551091876071827
950,3,2015,Napa,1.0276409999102294
951,3,2015,Nevada,1.066530115273169
952,3,2015,Orange,0.8082939236053192
953,3,2015,Placer,0.5578684975489315
954,3,2015,Riverside,0.4775846186980592
955,3,2015,Sacramento,0.44610659247618806
956,3,2015,San Benito,0.6854097725994639
957,3,2015,San Bernardino,0.5519826437244318
958,3,2015,San Diego,0.5406477980558712
959,3,2015,San Francisco,1.0065542332573938
960,3,2015,San Joaquin,1.1818834493654757
961,3,2015,San Luis Obispo,0.5483576779462899
962,3,2015,San Mateo,1.2804036665941254
963,3,2015,Santa Barbara,0.37297864642656015
964,3,2015,Santa Clara,1.126832448697387
965,3,2015,Santa Cruz,0.7843944596070443
966,3,2015,Shasta,0.848722175958631
967,3,2015,Siskiyou,1.214541132359115
968,3,2015,Solano,0.7621116802092004
969,3,2015,Sonoma,0.9440025951857943
970,3,2015,Stanislaus,0.8970868133714797
971,3,2015,Sutter,0.9576140071813452
972,3,2015,Tehama,1.1503379573387755
973,3,2015,Tulare,0.9313790180651685
974,3,2015,Tuolumne,1.2409294554580919
975,3,2015,Ventura,0.5013206430915755
976,3,2015,Yolo,0.5735238229965693
977,3,2016,Alameda,0.7024372290067702
978,3,2016,Amador,1.0745895024386292
979,3,2016,Butte,0.9023695723637984
980,3,2016,Calaveras,0.945081857941521
981,3,2016,Colusa,0.9712497177028836
982,3,2016,Contra Costa,0.6658827024225171
983,3,2016,El Dorado,1.1700844081073636
984,3,2016,Fresno,0.3065881420443164
985,3,2016,Glenn,1.1315798574152611
986,3,2016,Humboldt,1.03208131495948
987,3,2016,Imperial,0.783801034168789
988,3,2016,Inyo,0.7173740461941955
989,3,2016,Kern,0.4933968966989192
990,3,2016,Kings,0.6836394662693289
991,3,2016,Lake,1.10560510597781
992,3,2016,Los Angeles,0.46429739854720264
993,3,2016,Madera,0.4769714534165748
994,3,2016,Marin,1.0461657650240848
995,3,2016,Mariposa,1.29651097804472
996,3,2016,Mendocino,1.163624197726445
997,3,2016,Merced,0.7528558912063037
998,3,2016,Monterey,0.5809728756964586
999,3,2016,Napa,1.1442867110442618
1000,3,2016,Nevada,0.9252230412723644
1001,3,2016,Orange,0.7734082788641382
1002,3,2016,Placer,0.4794434114661527
1003,3,2016,Riverside,0.47248983418579193
1004,3,2016,Sacramento,0.3844478463955876
1005,3,2016,San Benito,0.6380144364580999
1006,3,2016,San Bernardino,0.4973740327625435
1007,3,2016,San Diego,0.46686605874875386
1008,3,2016,San Francisco,1.2338843366764676
1009,3,2016,San Joaquin,1.0542876287535174
1010,3,2016,San Luis Obispo,0.44464844601694875
1011,3,2016,San Mateo,1.1817567995420892
1012,3,2016,Santa Barbara,0.3474165951754112
1013,3,2016,Santa Clara,1.303505790116545
1014,3,2016,Santa Cruz,1.053188788791089
1015,3,2016,Shasta,0.7118718346081708
1016,3,2016,Siskiyou,1.2795190912417334
1017,3,2016,Solano,0.8303445988490069
1018,3,2016,Sonoma,0.8305573094686276
1019,3,2016,Stanislaus,0.7083576120449503
1020,3,2016,Sutter,1.1225325040533347
1021,3,2016,Tehama,1.1928911441342969
1022,3,2016,Tulare,0.557300643624802
1023,3,2016,Tuolumne,1.3029727918184697
1024,3,2016,Ventura,0.5322080015952777
1025,3,2016,Yolo,0.7160125891196173
1026,4,2010,Alameda,0.5797637503118585
1027,4,2010,Amador,0.9932093953475395
1028,4,2010,Butte,0.9643801533162077
1029,4,2010,Calaveras,1.000341593899033
1030,4,2010,Colusa,0.646143052171678
1031,4,2010,Contra Costa,0.6330878019863622
1032,4,2010,El Dorado,1.1770335437298014
1033,4,2010,Fresno,0.44080576782752984
1034,4,2010,Glenn,0.7724571295622135
1035,4,2010,Humboldt,1.07486275957816
1036,4,2010,Imperial,0.6211027847416273
1037,4,2010,Inyo,1.1379011142752893
1038,4,2010,Kern,0.4245317022626249
1039,4,2010,Kings,0.7189891183709471
1040,4,2010,Lake,0.9829696797820456
1041,4,2010,Los Angeles,0.40498747348270087
1042,4,2010,Madera,0.9028902511982353
1043,4,2010,Marin,0.9723306257450949
1044,4,2010,Mariposa,1.770582919615336
1045,4,2010,Mendocino,1.0040517489862926
1046,4,2010,Merced,0.9237829603823187
1047,4,2010,Monterey,0.575278845301626
1048,4,2010,Napa,1.0759239268640082
1049,4,2010,Nevada,1.0789993445879853
1050,4,2010,Orange,0.5897903235639974
1051,4,2010,Placer,0.6102048284367715
1052,4,2010,Riverside,0.5972655138094616
1053,4,2010,Sacramento,0.35751113384323874
1054,4,2010,San Benito,0.6887201322697747
1055,4,2010,San Bernardino,0.5603964916004652
1056,4,2010,San Diego,0.4499161549464056
1057,4,2010,San Francisco,1.1684569533099938
1058,4,2010,San Joaquin,0.8562458647556515
1059,4,2010,San Luis Obispo,0.5389277752643452
1060,4,2010,San Mateo,1.1441960044143449
1061,4,2010,Santa Barbara,0.3673724206303128
1062,4,2010,Santa Clara,0.5147895956409481
1063,4,2010,Santa Cruz,0.8138867966355523
1064,4,2010,Shasta,0.9225331468470933
1065,4,2010,Siskiyou,0.6028264085694106
1066,4,2010,Solano,0.5408727399196703
1067,4,2010,Sonoma,0.9395958098933203
1068,4,2010,Stanislaus,0.613540567187489
1069,4,2010,Sutter,0.824434163811623
1070,4,2010,Tehama,1.0224188195110757
1071,4,2010,Tulare,0.537533920846285
1072,4,2010,Tuolumne,1.066257145496688
1073,4,2010,Ventura,0.5061327410483063
1074,4,2010,Yolo,0.5495395373259921
1075,4,2011,Alameda,0.6619908009260022
1076,4,2011,Amador,0.9536325812654263
1077,4,2011,Butte,1.010631299238139
1078,4,2011,Calaveras,1.0190864812583496
1079,4,2011,Colusa,1.1410746984624907
1080,4,2011,Contra Costa,0.591444418350925
1081,4,2011,El Dorado,1.0614435229491408
1082,4,2011,Fresno,0.395677332242032
1083,4,2011,Glenn,1.1870636667054806
1084,4,2011,Humboldt,1.2703153613570521
1085,4,2011,Imperial,0.6354750009571273
1086,4,2011,Inyo,1.0214026450579827
1087,4,2011,Kern,0.574517274090646
1088,4,2011,Kings,0.7351869351779243
1089,4,2011,Lake,1.0510421706308668
1090,4,2011,Los Angeles,0.44160187279953605
1091,4,2011,Madera,0.7044206716820796
1092,4,2011,Marin,0.8724447079736787
1093,4,2011,Mariposa,1.388027896567039
1094,4,2011,Mendocino,1.0223278854744788
1095,4,2011,Merced,1.2189277954250493
1096,4,2011,Monterey,0.5640725270125618
1097,4,2011,Napa,0.9704610600206881
1098,4,2011,Nevada,1.0885535993695947
1099,4,2011,Orange,0.5687380840069443
1100,4,2011,Placer,0.6221810290600852
1101,4,2011,Riverside,0.48096811870510564
1102,4,2011,Sacramento,0.4016759587800185
1103,4,2011,San Benito,0.7731505331995943
1104,4,2011,San Bernardino,0.6149326448238587
1105,4,2011,San Diego,0.4574948367596813
1106,4,2011,San Francisco,1.1544935906746223
1107,4,2011,San Joaquin,1.1663018750544625
1108,4,2011,San Luis Obispo,0.53485001574712
1109,4,2011,San Mateo,1.1067281503658704
1110,4,2011,Santa Barbara,0.4627944537713948
1111,4,2011,Santa Clara,0.4485674816885257
1112,4,2011,Santa Cruz,0.8219536279293592
1113,4,2011,Shasta,0.8714533144679306
1114,4,2011,Siskiyou,1.057275854346399
1115,4,2011,Solano,0.6102272314932597
1116,4,2011,Sonoma,0.9559434749234271
1117,4,2011,Stanislaus,0.9454955298764324
1118,4,2011,Sutter,1.032733126112509
1119,4,2011,Tehama,1.3616163334589313
1120,4,2011,Tulare,0.6065339671622807
1121,4,2011,Tuolumne,1.1583817348299161
1122,4,2011,Ventura,0.6560799294591324
1123,4,2011,Yolo,0.8590290524254275
1124,4,2012,Alameda,0.8082373821011661
1125,4,2012,Amador,1.0750241598283077
1126,4,2012,Butte,1.0692529493853653
1127,4,2012,Calaveras,1.1527489855962154
1128,4,2012,Colusa,1.0789322610377567
1129,4,2012,Contra Costa,0.6763031200480601
1130,4,2012,El Dorado,1.5142227959001742
1131,4,2012,Fresno,0.5176210598859441
1132,4,2012,Glenn,1.3159389791981921
1133,4,2012,Humboldt,0.9790704740492177
1134,4,2012,Imperial,0.6988856466185913
1135,4,2012,Inyo,1.1966676166390746
1136,4,2012,Kern,0.6544929877165796
1137,4,2012,Kings,0.856204981299314
1138,4,2012,Lake,1.692606743709411
1139,4,2012,Los Angeles,0.47700049500603525
1140,4,2012,Madera,0.752222378582332
1141,4,2012,Marin,1.41944893982088
1142,4,2012,Mariposa,1.5629893988365442
1143,4,2012,Mendocino,1.2795399518091894
1144,4,2012,Merced,1.1433830521678523
1145,4,2012,Monterey,0.741115856367444
1146,4,2012,Napa,1.2241446704126175
1147,4,2012,Nevada,1.503393083244411
1148,4,2012,Orange,0.6947558173298749
1149,4,2012,Placer,0.5797766763618537
1150,4,2012,Riverside,0.4506442938869064
1151,4,2012,Sacramento,0.4668572317997235
1152,4,2012,San Benito,0.9439733898818786
1153,4,2012,San Bernardino,0.5755093484093771
1154,4,2012,San Diego,0.5089473997938594
1155,4,2012,San Francisco,1.636467870979058
1156,4,2012,San Joaquin,1.1645580280828123
1157,4,2012,San Luis Obispo,0.5531417351364059
1158,4,2012,San Mateo,1.5910289644950122
1159,4,2012,Santa Barbara,0.42162160479931876
1160,4,2012,Santa Clara,0.5722390398340681
1161,4,2012,Santa Cruz,1.295643585161488
1162,4,2012,Shasta,1.0529595384606527
1163,4,2012,Siskiyou,1.7663987929991687
1164,4,2012,Solano,0.734234824824091
1165,4,2012,Sonoma,1.0377041221477394
1166,4,2012,Stanislaus,1.0894190836113726
1167,4,2012,Sutter,1.1087486618453921
1168,4,2012,Tehama,1.7015497739589418
1169,4,2012,Tulare,0.8035509461948087
1170,4,2012,Tuolumne,1.3201804406016344
1171,4,2012,Ventura,0.5901112180906661
1172,4,2012,Yolo,0.83052516006837
1173,4,2013,Alameda,0.7311917737402487
1174,4,2013,Amador,1.107287941591468
1175,4,2013,Butte,1.0873285814182054
1176,4,2013,Calaveras,1.2283498337293772
1177,4,2013,Colusa,0.9371556312808343
1178,4,2013,Contra Costa,0.5585094081161467
1179,4,2013,El Dorado,1.5186482166147839
1180,4,2013,Fresno,0.5275460916651518
1181,4,2013,Glenn,1.2240890406755207
1182,4,2013,Humboldt,0.7910202558230798
1183,4,2013,Imperial,0.8601771067953345
1184,4,2013,Inyo,0.5254174815022554
1185,4,2013,Kern,0.5840803527028862
1186,4,2013,Kings,0.874253431464562
1187,4,2013,Lake,1.0962928102581693
1188,4,2013,Los Angeles,0.4369269120848147
1189,4,2013,Madera,0.836715828478588
1190,4,2013,Marin,1.1203185760825842
1191,4,2013,Mariposa,0.8041365464326374
1192,4,2013,Merced,2.671566760923806
1193,4,2013,Monterey,0.51876778038074
1194,4,2013,Napa,1.3325342108135563
1195,4,2013,Nevada,1.5576678146771927
1196,4,2013,Orange,0.5825177213475491
1197,4,2013,Placer,0.6555749286589986
1198,4,2013,Riverside,0.4679833113525288
1199,4,2013,Sacramento,0.46485544359767944
1200,4,2013,San Benito,0.699699208508203
1201,4,2013,San Bernardino,0.5331713821781069
1202,4,2013,San Diego,0.4975699851547704
1203,4,2013,San Francisco,1.1938528110468412
1204,4,2013,San Joaquin,0.9032887418572834
1205,4,2013,San Luis Obispo,0.49845267799285053
1206,4,2013,San Mateo,1.0156788495962892
1207,4,2013,Santa Barbara,0.3734321682765361
1208,4,2013,Santa Clara,0.4949956658074913
1209,4,2013,Santa Cruz,0.809991465844582
1210,4,2013,Shasta,0.8988990199345057
1211,4,2013,Siskiyou,1.2851429740071132
1212,4,2013,Solano,0.7036932371761438
1213,4,2013,Sonoma,0.9275188438719457
1214,4,2013,Stanislaus,0.8506069881148138
1215,4,2013,Sutter,1.103025745426903
1216,4,2013,Tehama,1.523302090514667
1217,4,2013,Tulare,0.9437565173389203
1218,4,2013,Tuolumne,1.347113965901341
1219,4,2013,Ventura,0.5713329291700804
1220,4,2013,Yolo,0.7450222745788505
1221,4,2014,Alameda,0.7644821049448636
1222,4,2014,Amador,1.001667334308497
1223,4,2014,Butte,1.0140382236928596
1224,4,2014,Calaveras,0.9094882677402101
1225,4,2014,Colusa,0.8242602781698158
1226,4,2014,Contra Costa,0.6268669919471784
1227,4,2014,El Dorado,1.2254813800154134
1228,4,2014,Fresno,0.4747592385188121
1229,4,2014,Glenn,0.8609390849798707
1230,4,2014,Humboldt,0.8775196515148403
1231,4,2014,Imperial,0.8238687428714897
