,Month,Year,County,Temp_Celsius
154,1,2014,Humboldt,6.883213853046575
155,1,2014,Imperial,15.225561893667848
156,1,2014,Inyo,8.735158860398831
157,1,2014,Kern,11.003102923497252
158,1,2014,Kings,10.265967503052487
159,1,2014,Lake,8.505156585365837
160,1,2014,Los Angeles,15.027572837729798
161,1,2014,Madera,10.632444709876523
162,1,2014,Mariposa,8.933306444444414
163,1,2014,Merced,9.86096179211468
164,1,2014,Mono,0.3800154351851743
165,1,2014,Monterey,12.022535615292696
166,1,2014,Orange,15.767924372759843
167,1,2014,Riverside,15.446120243428899
168,1,2014,Sacramento,11.18860746415768
169,1,2014,San Benito,11.215651146953387
170,1,2014,San Bernardino,11.918015478292842
171,1,2014,San Diego,15.323271241565438
172,1,2014,San Joaquin,11.14807347670249
173,1,2014,San Luis Obispo,11.722733290043276
174,1,2014,Santa Barbara,14.790544698067611
175,1,2014,Santa Clara,11.326396018518503
176,1,2014,Santa Cruz,10.719583864994009
177,1,2014,Shasta,3.413978512544786
178,1,2014,Stanislaus,9.917232562723989
179,1,2014,Tulare,11.261912411477391
180,1,2014,Ventura,16.061802240240226
181,1,2015,Fresno,8.892740696248179
182,1,2015,Humboldt,8.459997365591379
183,1,2015,Imperial,14.026035430107498
184,1,2015,Inyo,8.233922133389713
185,1,2015,Kern,9.13419039460018
186,1,2015,Kings,8.596072007168441
187,1,2015,Lake,8.518015265700454
188,1,2015,Los Angeles,14.370241318199898
189,1,2015,Madera,8.275305743727577
190,1,2015,Mariposa,8.424382722222207
191,1,2015,Merced,8.084677419354822
192,1,2015,Mono,1.2032283064515994
193,1,2015,Monterey,11.29106929510153
194,1,2015,Orange,15.93150137395458
195,1,2015,Riverside,14.19505776560121
196,1,2015,Sacramento,9.97951114272807
197,1,2015,San Benito,9.613899937275965
198,1,2015,San Bernardino,11.143649091567122
199,1,2015,San Diego,14.856782263374468
200,1,2015,San Joaquin,8.977211111111087
201,1,2015,San Luis Obispo,10.619099473493081
202,1,2015,Santa Barbara,13.899100316555847
203,1,2015,Santa Clara,10.480294247311804
204,1,2015,Santa Cruz,10.071122311827935
205,1,2015,Shasta,3.0921445698924623
206,1,2015,Stanislaus,8.663793122605345
207,1,2015,Tulare,9.1949355253623
208,1,2015,Ventura,14.707536836917546
209,1,2016,Amador,7.7524934999999875
210,1,2016,Butte,9.20621262962962
211,1,2016,Calaveras,8.392249103942644
212,1,2016,Colusa,9.61386218637992
213,1,2016,Fresno,10.027305899324723
214,1,2016,Glenn,9.572435250896053
215,1,2016,Imperial,12.870926230585404
216,1,2016,Inyo,5.409375693181802
217,1,2016,Kern,9.743789554398136
218,1,2016,Kings,9.604166685185168
219,1,2016,Lake,5.58947954022986
220,1,2016,Los Angeles,12.543350365497055
221,1,2016,Madera,9.685550846994515
222,1,2016,Mariposa,3.4001834979423737
223,1,2016,Merced,9.67069896057346
224,1,2016,Mono,-1.0991512500000116
225,1,2016,Monterey,11.822670635802446
226,1,2016,Orange,13.876534806763265
227,1,2016,Riverside,12.220237706823646
228,1,2016,Sacramento,10.483320279279267
229,1,2016,San Benito,10.09612365348397
230,1,2016,San Bernardino,9.649795323429268
231,1,2016,San Diego,13.073957549976726
232,1,2016,San Joaquin,10.181492746212104
233,1,2016,San Luis Obispo,9.989037933122676
234,1,2016,Santa Barbara,12.436328803418792
235,1,2016,Santa Clara,11.952164226190463
236,1,2016,Santa Cruz,9.262282530864185
237,1,2016,Shasta,-1.2324014814814934
238,1,2016,Stanislaus,11.283366362007154
239,1,2016,Sutter,9.971251487455183
240,1,2016,Tulare,9.155811384180772
241,1,2016,Ventura,12.18079222520906
242,1,2016,Yolo,9.730775483870955
243,2,2010,Amador,8.766915961538462
244,2,2010,Butte,9.912968658810323
245,2,2010,Calaveras,9.988888888888889
246,2,2010,Colusa,11.023103035714284
247,2,2010,Del Norte,9.712409424603177
248,2,2010,El Dorado,5.164930575396828
249,2,2010,Fresno,10.987137662551435
250,2,2010,Glenn,10.628951172839507
251,2,2010,Humboldt,9.246379795321639
252,2,2010,Imperial,16.06493963783403
253,2,2010,Inyo,7.299556513409966
254,2,2010,Kern,11.491588596250569
255,2,2010,Kings,10.764475158730159
256,2,2010,Lake,7.139398567787969
257,2,2010,Los Angeles,12.931455382854775
258,2,2010,Madera,10.760459465020578
259,2,2010,Marin,10.557232301587304
260,2,2010,Mariposa,4.416174350104821
261,2,2010,Merced,10.476190535714284
262,2,2010,Mono,-0.9027777777777776
263,2,2010,Monterey,10.936632566137567
264,2,2010,Orange,13.857060188492067
265,2,2010,Placer,11.348556625514403
266,2,2010,Riverside,13.072486157240276
267,2,2010,Sacramento,11.412348727709196
268,2,2010,San Benito,10.075039484848487
269,2,2010,San Bernardino,10.402181399999993
270,2,2010,San Diego,13.219024511709014
271,2,2010,San Joaquin,11.405466677148846
272,2,2010,San Luis Obispo,9.837015309941526
273,2,2010,Santa Barbara,12.08192997431737
274,2,2010,Santa Cruz,10.820608222222226
275,2,2010,Shasta,0.046173888888888466
276,2,2010,Stanislaus,11.953347542735044
277,2,2010,Sutter,11.759259238683129
278,2,2010,Tulare,8.259342113187957
279,2,2010,Tuolumne,8.06841561728395
280,2,2010,Ventura,12.409952174796752
281,2,2010,Yolo,10.92675265873016
282,2,2011,Amador,5.900753683127571
283,2,2011,Butte,8.676888520352035
284,2,2011,Calaveras,4.6973594032921815
285,2,2011,Colusa,8.772321408730159
286,2,2011,Del Norte,6.598936913580247
287,2,2011,El Dorado,3.063700257201645
288,2,2011,Fresno,9.472988837301585
289,2,2011,Glenn,9.183955912698412
290,2,2011,Humboldt,5.772792029914531
291,2,2011,Imperial,14.176379186868687
292,2,2011,Inyo,6.6944341869918675
293,2,2011,Kern,9.619151838624344
294,2,2011,Kings,9.207343734939759
295,2,2011,Lake,5.011022952380956
296,2,2011,Los Angeles,11.469870434891902
297,2,2011,Madera,9.022747222222225
298,2,2011,Marin,8.901657023809523
299,2,2011,Mariposa,2.83962641509434
300,2,2011,Merced,7.825616865079367
301,2,2011,Mono,-2.8254770117845127
302,2,2011,Monterey,9.307772381944442
303,2,2011,Orange,12.101149841269843
304,2,2011,Placer,9.636959382716052
305,2,2011,Riverside,11.02396746031746
306,2,2011,Sacramento,9.358258929292926
307,2,2011,San Benito,7.996365999999999
308,2,2011,San Bernardino,7.525222102194792
309,2,2011,San Diego,11.855775056847543
310,2,2011,San Joaquin,9.386834444444446
311,2,2011,San Luis Obispo,8.448531373056992
312,2,2011,Santa Barbara,10.44026611382114
313,2,2011,Santa Clara,10.127728194444444
314,2,2011,Santa Cruz,9.267790424242426
315,2,2011,Shasta,-0.8744213657407407
316,2,2011,Stanislaus,9.651063106995888
317,2,2011,Sutter,8.938492103174605
318,2,2011,Tulare,7.607034849624059
319,2,2011,Tuolumne,5.712632261904763
320,2,2011,Ventura,10.880884635327636
321,2,2011,Yolo,11.778120720164607
322,2,2012,Amador,7.351680411522633
323,2,2012,Butte,10.276574577187809
324,2,2012,Calaveras,8.39236107142857
325,2,2012,Colusa,10.466954022988505
326,2,2012,Del Norte,8.15806878968254
327,2,2012,El Dorado,4.856902343434344
328,2,2012,Fresno,10.77674757225434
329,2,2012,Glenn,10.657032586206897
330,2,2012,Humboldt,7.538029087301588
331,2,2012,Imperial,15.963042801724137
332,2,2012,Inyo,8.545673740654808
333,2,2012,Kern,10.779193052631584
334,2,2012,Kings,10.758301417624521
335,2,2012,Lake,6.596188829365078
336,2,2012,Los Angeles,13.070888523855274
337,2,2012,Madera,10.431434841269843
338,2,2012,Marin,9.603909423868311
339,2,2012,Mariposa,6.054769381551362
340,2,2012,Merced,10.346019722222222
341,2,2012,Mono,-0.8135522020202014
342,2,2012,Monterey,10.17310789542484
343,2,2012,Orange,13.4878203256705
344,2,2012,Placer,12.377075363984673
345,2,2012,Riverside,13.399407074438976
346,2,2012,Sacramento,10.72156913317573
347,2,2012,San Benito,9.726851838383839
348,2,2012,San Bernardino,9.508521843434341
349,2,2012,San Diego,12.805053905723913
350,2,2012,San Joaquin,11.284988640522878
351,2,2012,San Luis Obispo,10.007273593322386
352,2,2012,Santa Barbara,11.95529968401969
353,2,2012,Santa Clara,11.41316154761905
354,2,2012,Santa Cruz,10.316647298850572
355,2,2012,Shasta,-0.18773444444444462
356,2,2012,Stanislaus,11.051413284600388
357,2,2012,Sutter,11.230842873563219
358,2,2012,Tulare,9.023031794564348
359,2,2012,Tuolumne,7.608618247863247
360,2,2012,Ventura,12.82800813537676
361,2,2012,Yolo,10.163078218390806
362,2,2013,Butte,10.265346358024692
363,2,2013,Calaveras,6.979166706349205
364,2,2013,Del Norte,7.016333134920636
365,2,2013,El Dorado,4.237001101010101
366,2,2013,Fresno,9.472619037698408
367,2,2013,Glenn,9.995039682539682
368,2,2013,Humboldt,6.673776468253968
369,2,2013,Imperial,14.616896369047618
370,2,2013,Inyo,7.92785817615934
371,2,2013,Kern,9.978715240575395
372,2,2013,Kings,9.351779672021415
373,2,2013,Lake,6.265914360119048
374,2,2013,Los Angeles,12.52432512915129
375,2,2013,Madera,8.71245003472222
376,2,2013,Marin,9.026951031746032
377,2,2013,Mariposa,5.45875421212121
378,2,2013,Merced,8.752480178571428
379,2,2013,Mono,-1.666144783950617
380,2,2013,Monterey,8.839561296296294
381,2,2013,Orange,12.851304707070714
382,2,2013,Riverside,12.411956734934083
383,2,2013,Sacramento,10.341731696969696
384,2,2013,San Benito,8.05465369047619
385,2,2013,San Bernardino,9.020754815498158
386,2,2013,San Diego,12.237718239898994
387,2,2013,San Joaquin,10.639880932539683
388,2,2013,San Luis Obispo,8.26047213029576
389,2,2013,Santa Barbara,10.835305238095234
390,2,2013,Santa Clara,9.76367835390947
391,2,2013,Santa Cruz,8.768755109126982
392,2,2013,Shasta,0.18607549145299154
393,2,2013,Stanislaus,9.269179940476189
394,2,2013,Tulare,7.967166459854012
395,2,2013,Tuolumne,7.24289023809524
396,2,2013,Ventura,11.814098320105822
397,2,2014,Del Norte,9.12199139999997
398,2,2014,Fresno,12.487974851190463
399,2,2014,Humboldt,8.574431872427958
400,2,2014,Imperial,17.471537215608468
401,2,2014,Inyo,10.585522784002471
402,2,2014,Kern,11.628346572420611
403,2,2014,Kings,12.378827665343895
404,2,2014,Lake,7.69675925411521
405,2,2014,Los Angeles,14.711463415477722
406,2,2014,Madera,11.657029133597868
407,2,2014,Mariposa,5.429131068376053
408,2,2014,Merced,11.925746190476167
409,2,2014,Mono,1.7236796707818751
410,2,2014,Monterey,11.272533922764211
411,2,2014,Orange,14.511946091269822
412,2,2014,Riverside,16.370339107440742
413,2,2014,Sacramento,12.585112297297279
414,2,2014,San Benito,10.984409282828258
415,2,2014,San Bernardino,12.706787111513677
416,2,2014,San Diego,14.609728735119024
417,2,2014,San Joaquin,12.496486606060591
418,2,2014,San Luis Obispo,11.332001010466977
419,2,2014,Santa Barbara,13.034010108441743
420,2,2014,Santa Clara,12.052708789682526
421,2,2014,Santa Cruz,10.832182439024372
422,2,2014,Shasta,1.3710149603174435
423,2,2014,Stanislaus,12.020118909465008
424,2,2014,Tulare,12.15206454607044
425,2,2014,Ventura,13.74229648148146
426,2,2015,Fresno,13.285439246031723
427,2,2015,Humboldt,10.693743004115207
428,2,2015,Imperial,18.406717288359783
429,2,2015,Inyo,12.615966039477863
430,2,2015,Kern,13.06272758758757
431,2,2015,Kings,13.685929216269821
432,2,2015,Lake,9.925044067460295
433,2,2015,Los Angeles,15.73365203042326
434,2,2015,Madera,12.929668710317442
435,2,2015,Mariposa,9.901851822222195
436,2,2015,Merced,12.438822757936498
437,2,2015,Mono,4.042781183127551
438,2,2015,Monterey,13.084718366402093
439,2,2015,Orange,16.908157433862417
440,2,2015,Riverside,17.19970117450783
441,2,2015,Sacramento,13.448238377976178
442,2,2015,San Benito,11.947517678571414
443,2,2015,San Bernardino,13.89357918170876
444,2,2015,San Diego,16.21862859374998
445,2,2015,San Joaquin,12.97867063492062
446,2,2015,San Luis Obispo,12.210129717514103
447,2,2015,Santa Barbara,14.431899422939043
448,2,2015,Santa Clara,13.790024821428561
449,2,2015,Santa Cruz,12.388888878787856
450,2,2015,Shasta,4.062838436213978
451,2,2015,Stanislaus,12.71825396825395
452,2,2015,Tulare,13.419704277108416
453,2,2015,Ventura,14.882584503968237
454,2,2016,Amador,9.858876130268188
455,2,2016,Butte,13.23433367063491
456,2,2016,Calaveras,10.241698563218382
457,2,2016,Colusa,12.94078998084289
458,2,2016,Fresno,12.611061149425273
459,2,2016,Glenn,12.704023007662824
460,2,2016,Imperial,17.994440306513408
461,2,2016,Inyo,10.783559105321189
462,2,2016,Kern,12.703895599647252
463,2,2016,Kings,12.357918227969325
464,2,2016,Lake,9.355912933723175
465,2,2016,Los Angeles,16.77805381199538
466,2,2016,Madera,12.210069416666641
467,2,2016,Mariposa,8.082773675213655
468,2,2016,Merced,11.713136475095764
469,2,2016,Mono,2.6433560721247384
470,2,2016,Monterey,13.830353352490404
471,2,2016,Orange,18.478085478927188
472,2,2016,Riverside,17.831390965836526
473,2,2016,Sacramento,13.304274688503515
474,2,2016,San Benito,12.143199233716457
475,2,2016,San Bernardino,14.097950292145581
476,2,2016,San Diego,16.78738606321837
477,2,2016,San Joaquin,13.190945896920997
478,2,2016,San Luis Obispo,12.491836865671628
479,2,2016,Santa Barbara,15.482940177951383
480,2,2016,Santa Clara,13.777425515872991
481,2,2016,Santa Cruz,12.457270419103306
482,2,2016,Shasta,1.6974731349206245
483,2,2016,Stanislaus,13.967807739463579
484,2,2016,Sutter,13.145035134099603
485,2,2016,Tulare,12.021850507662819
486,2,2016,Ventura,17.16463968710088
487,2,2016,Yolo,12.600894022988491
488,3,2010,Amador,9.191358037037038
489,3,2010,Butte,11.340703328460041
490,3,2010,Calaveras,10.146604962962966
491,3,2010,Colusa,11.949671433691758
492,3,2010,Del Norte,8.837991746031745
493,3,2010,El Dorado,5.950698489278751
494,3,2010,Fresno,12.935282820788537
495,3,2010,Glenn,11.845678981481482
496,3,2010,Humboldt,8.744412528735632
497,3,2010,Imperial,18.813547482929852
498,3,2010,Inyo,10.59437563657407
499,3,2010,Kern,13.501173609053497
500,3,2010,Kings,12.59364479390681
501,3,2010,Lake,7.455273958333334
502,3,2010,Los Angeles,14.88801341880341
503,3,2010,Madera,12.31257464157706
504,3,2010,Marin,10.417413351254478
505,3,2010,Mariposa,5.965262410546141
506,3,2010,Merced,11.801523333333332
507,3,2010,Mono,1.0431028214731584
508,3,2010,Monterey,11.152007536231887
509,3,2010,Orange,15.491044298724951
510,3,2010,Placer,12.30990462962963
511,3,2010,Riverside,15.515966666666655
512,3,2010,Sacramento,12.195977434729816
513,3,2010,San Benito,10.474204043715844
514,3,2010,San Bernardino,12.331209703440097
515,3,2010,San Diego,14.377252314068103
516,3,2010,San Joaquin,12.534638370370368
517,3,2010,San Luis Obispo,10.884963294930882
518,3,2010,Santa Barbara,12.912548582791025
519,3,2010,Santa Cruz,10.819471459510359
520,3,2010,Shasta,1.1351495726495726
521,3,2010,Stanislaus,13.218364166666666
522,3,2010,Sutter,12.783004731182796
523,3,2010,Tulare,10.732362808857811
524,3,2010,Tuolumne,9.327846316872428
525,3,2010,Ventura,13.813974450418161
526,3,2010,Yolo,11.878733584229394
527,3,2011,Amador,9.18827164814815
528,3,2011,Butte,10.341370209551663
529,3,2011,Calaveras,10.474030390946504
530,3,2011,Colusa,11.513409961685825
531,3,2011,Del Norte,9.092022555555555
532,3,2011,El Dorado,4.9573030320150675
533,3,2011,Fresno,12.7746934559387
534,3,2011,Glenn,11.227623425925925
535,3,2011,Humboldt,7.829447490421456
536,3,2011,Imperial,19.952332556458895
537,3,2011,Inyo,11.119028816823901
538,3,2011,Kern,13.218344575702075
539,3,2011,Kings,12.665598290598297
540,3,2011,Lake,6.801191575591984
541,3,2011,Los Angeles,13.783295640096627
542,3,2011,Madera,12.152112595785441
543,3,2011,Marin,10.398911594982078
544,3,2011,Mariposa,5.302616236897273
545,3,2011,Merced,6.585133759259261
546,3,2011,Mono,2.058080808080808
547,3,2011,Monterey,11.304208592995169
548,3,2011,Orange,14.453642222222223
549,3,2011,Placer,12.202767509578546
550,3,2011,Riverside,15.794104827925272
551,3,2011,Sacramento,11.87383254444445
552,3,2011,San Benito,10.656278879781421
553,3,2011,San Bernardino,11.95415738327904
554,3,2011,San Diego,13.880015854700854
555,3,2011,San Joaquin,12.306229086021506
556,3,2011,San Luis Obispo,11.030732554492287
557,3,2011,Santa Barbara,12.531392672015564
558,3,2011,Santa Clara,12.19006038530466
559,3,2011,Santa Cruz,11.281819462365592
560,3,2011,Shasta,0.2065527136752132
561,3,2011,Stanislaus,12.927120681003585
562,3,2011,Sutter,11.919642876984128
563,3,2011,Tulare,10.690062099673202
564,3,2011,Tuolumne,8.828224827586206
565,3,2011,Ventura,13.208541671786996
566,3,2011,Yolo,14.560185210727973
567,3,2012,Amador,8.805555574074074
568,3,2012,Butte,10.172893255451719
569,3,2012,Calaveras,9.90421457854406
570,3,2012,Colusa,11.446722969348661
571,3,2012,Del Norte,8.409594695340502
572,3,2012,El Dorado,5.698653222222221
573,3,2012,Fresno,12.795509332712605
574,3,2012,Glenn,11.307471283524908
575,3,2012,Humboldt,7.147927666666667
576,3,2012,Imperial,18.653673844086025
577,3,2012,Inyo,12.12144835069443
578,3,2012,Kern,12.715233891572735
579,3,2012,Kings,12.90014884180791
580,3,2012,Lake,6.821596817738793
581,3,2012,Los Angeles,13.528416223130494
582,3,2012,Madera,12.333802438794732
583,3,2012,Marin,9.645593831417626
584,3,2012,Mariposa,7.226270316091954
585,3,2012,Merced,12.312952318007662
586,3,2012,Mono,2.6868422329059833
587,3,2012,Monterey,11.088101703296704
588,3,2012,Orange,13.756906511839707
589,3,2012,Placer,13.360565514403293
590,3,2012,Riverside,14.528611516828034
591,3,2012,Sacramento,11.611116914814817
592,3,2012,San Benito,10.623993574074067
593,3,2012,San Bernardino,11.2327151010101
594,3,2012,San Diego,13.224421421502477
595,3,2012,San Joaquin,12.356547845679016
596,3,2012,San Luis Obispo,10.385229098883572
597,3,2012,Santa Barbara,11.387198241758247
598,3,2012,Santa Clara,12.045084498207887
599,3,2012,Santa Cruz,10.479458620071684
600,3,2012,Shasta,0.9904100198412701
601,3,2012,Stanislaus,12.673658074074076
602,3,2012,Sutter,12.169753111111108
603,3,2012,Tulare,10.55575063546423
604,3,2012,Tuolumne,8.95061727777778
605,3,2012,Ventura,12.429045881642512
606,3,2012,Yolo,10.78240738888889
607,3,2013,Butte,13.745446265938075
608,3,2013,Calaveras,12.264038225806448
609,3,2013,Del Norte,9.629332841880343
610,3,2013,El Dorado,8.24691360185185
611,3,2013,Fresno,15.365244837556853
612,3,2013,Glenn,13.88440865591398
613,3,2013,Humboldt,9.746863835125449
614,3,2013,Imperial,21.055402924297923
615,3,2013,Inyo,14.734746775843028
616,3,2013,Kern,15.389278768014863
617,3,2013,Kings,15.195118643966548
618,3,2013,Lake,9.823020537634408
619,3,2013,Los Angeles,15.257966288454575
620,3,2013,Madera,14.359388762077298
621,3,2013,Marin,9.744623655913982
622,3,2013,Mariposa,10.32686780651341
623,3,2013,Merced,14.503557078853046
624,3,2013,Mono,4.324645376647833
625,3,2013,Monterey,11.94151169653524
626,3,2013,Orange,15.201911630824377
627,3,2013,Riverside,16.860644004380738
628,3,2013,Sacramento,14.637363122759862
629,3,2013,San Benito,12.25395759856631
630,3,2013,San Bernardino,14.250071751443013
631,3,2013,San Diego,14.815881553287978
632,3,2013,San Joaquin,15.404924856630833
633,3,2013,San Luis Obispo,12.024935243727597
634,3,2013,Santa Barbara,12.684518907022753
635,3,2013,Santa Clara,12.694830300925924
636,3,2013,Santa Cruz,11.862841532258065
637,3,2013,Shasta,3.0424382037037043
638,3,2013,Stanislaus,14.903868620071686
639,3,2013,Tulare,13.365876848148153
640,3,2013,Tuolumne,12.667264032258064
641,3,2013,Ventura,14.39398466547192
642,3,2014,Del Norte,10.918210017921119
643,3,2014,Fresno,15.55981410991635
644,3,2014,Humboldt,10.60344267025088
645,3,2014,Imperial,20.72694275388291
646,3,2014,Inyo,13.231015779727072
647,3,2014,Kern,14.542740943992763
648,3,2014,Kings,16.668657891278365
649,3,2014,Lake,10.164313870673933
650,3,2014,Los Angeles,16.311832290448343
651,3,2014,Madera,14.472865163043465
652,3,2014,Mariposa,7.428160900383126
653,3,2014,Merced,14.793906845878118
654,3,2014,Mono,3.2395434482758523
655,3,2014,Monterey,13.169056152927105
656,3,2014,Orange,16.183625224014325
657,3,2014,Riverside,17.78961644831398
658,3,2014,Sacramento,15.278684102914376
659,3,2014,San Benito,13.08630217741933
660,3,2014,San Bernardino,13.915623744990873
661,3,2014,San Diego,15.900831684587802
662,3,2014,San Joaquin,15.152929562841512
663,3,2014,San Luis Obispo,12.914032554799686
664,3,2014,Santa Barbara,14.612491506410224
665,3,2014,Santa Clara,14.699044068100331
666,3,2014,Santa Cruz,12.903525164835143
667,3,2014,Shasta,3.059546609195388
668,3,2014,Stanislaus,14.911140967741913
669,3,2014,Tulare,14.938881576086942
670,3,2014,Ventura,15.493326373954591
671,3,2015,Fresno,17.107940634408596
672,3,2015,Humboldt,12.071759314814802
673,3,2015,Imperial,21.770053650793642
674,3,2015,Inyo,15.748231490162029
675,3,2015,Kern,15.97858478046594
676,3,2015,Kings,17.877285600358412
