,Month,Year,County,Temp_Celsius,Temp_Levels
1083,5,2012,Mono,11.606536370370371,Moderate
1084,5,2012,Monterey,13.539426517323777,Moderate
1085,5,2012,Nevada,17.27971924731183,Moderate
1086,5,2012,Orange,17.634968629032254,Moderate
1087,5,2012,Placer,22.087066881720435,Moderate
1088,5,2012,Riverside,23.174918779370774,Moderate
1089,5,2012,Sacramento,19.485625910394266,Moderate
1090,5,2012,San Benito,15.668513100358421,Moderate
1091,5,2012,San Bernardino,19.695547604053562,Moderate
1092,5,2012,San Diego,16.94086174538911,Moderate
1093,5,2012,San Joaquin,19.894632383512555,Moderate
1094,5,2012,San Luis Obispo,15.392991105967077,Moderate
1095,5,2012,Santa Barbara,14.612381246642256,Moderate
1096,5,2012,Santa Clara,16.741993924731183,Moderate
1097,5,2012,Santa Cruz,13.511051344086024,Moderate
1098,5,2012,Shasta,8.876980394265233,Moderate
1099,5,2012,Stanislaus,20.757168494623663,Moderate
1100,5,2012,Sutter,20.90216677419355,Moderate
1101,5,2012,Tehama,18.33652620689655,Moderate
1102,5,2012,Tulare,18.57934991418247,Moderate
1103,5,2012,Tuolumne,17.144835465949818,Moderate
1104,5,2012,Ventura,17.135730758661893,Moderate
1105,5,2012,Yolo,19.04196534050179,Moderate
1106,5,2013,Butte,19.556862096774196,Moderate
1107,5,2013,Calaveras,17.490506039426524,Moderate
1108,5,2013,Del Norte,13.638117240740742,Moderate
1109,5,2013,El Dorado,13.44289753187614,Moderate
1110,5,2013,Fresno,21.34330284348865,Moderate
1111,5,2013,Glenn,20.865442078853043,Moderate
1112,5,2013,Humboldt,15.68425927777778,Moderate
1113,5,2013,Imperial,27.343373924731182,Moderate
1114,5,2013,Inyo,21.101255628800452,Moderate
1115,5,2013,Kern,21.465566906362007,Moderate
1116,5,2013,Kings,21.575487753882918,Moderate
1117,5,2013,Lake,15.660757308039747,Moderate
1118,5,2013,Los Angeles,18.71115797230985,Moderate
1119,5,2013,Madera,20.119059456391874,Moderate
1120,5,2013,Marin,12.06687238888889,Moderate
1121,5,2013,Mariposa,15.836563791208798,Moderate
1122,5,2013,Merced,20.79450417562724,Moderate
1123,5,2013,Mono,10.06683094982079,Moderate
1124,5,2013,Monterey,14.887921983273595,Moderate
1125,5,2013,Nevada,14.775959007936509,Moderate
1126,5,2013,Orange,19.12277991039427,Moderate
1127,5,2013,Riverside,22.337044075173086,Moderate
1128,5,2013,Sacramento,20.427295359744996,Moderate
1129,5,2013,San Benito,16.77656353942653,Moderate
1130,5,2013,San Bernardino,19.512666289088482,Moderate
1131,5,2013,San Diego,18.195683933691736,Moderate
1132,5,2013,San Joaquin,20.237130367383518,Moderate
1133,5,2013,San Luis Obispo,16.078370369175623,Moderate
1134,5,2013,Santa Barbara,15.855007698854845,Moderate
1135,5,2013,Santa Clara,16.965922634408603,Moderate
1136,5,2013,Santa Cruz,15.417662281959377,Moderate
1137,5,2013,Shasta,8.679783944444445,Moderate
1138,5,2013,Stanislaus,20.47156645161291,Moderate
1139,5,2013,Tulare,19.066143856209155,Moderate
1140,5,2013,Tuolumne,17.479295716845876,Moderate
1141,5,2013,Ventura,18.25984071087216,Moderate
1142,5,2014,Del Norte,14.445937867383494,Moderate
1143,5,2014,Fresno,22.19386210128493,Moderate
1144,5,2014,Humboldt,14.095568809523801,Moderate
1145,5,2014,Imperial,27.268670077658275,Moderate
1146,5,2014,Inyo,21.0850395084897,Moderate
1147,5,2014,Kern,21.031426406810038,Moderate
1148,5,2014,Kings,22.667815967741923,Moderate
1149,5,2014,Lake,15.775649628136184,Moderate
1150,5,2014,Los Angeles,20.444955604217355,Moderate
1151,5,2014,Madera,20.988204300653578,Moderate
1152,5,2014,Mariposa,13.428912795698913,Moderate
1153,5,2014,Merced,20.452601349206336,Moderate
1154,5,2014,Mono,10.340712858422926,Moderate
1155,5,2014,Monterey,15.783747192353626,Moderate
1156,5,2014,Orange,20.65756175774134,Moderate
1157,5,2014,Riverside,23.28202617550164,Moderate
1158,5,2014,Sacramento,21.02115929211469,Moderate
1159,5,2014,San Benito,17.67099758960572,Moderate
1160,5,2014,San Bernardino,20.339714827416156,Moderate
1161,5,2014,San Diego,19.81062816180236,Moderate
1162,5,2014,San Joaquin,21.425104551971316,Moderate
1163,5,2014,San Luis Obispo,16.825447681003556,Moderate
1164,5,2014,Santa Barbara,17.137184444444426,Moderate
1165,5,2014,Santa Clara,17.88170094982078,Moderate
1166,5,2014,Santa Cruz,15.701323243727582,Moderate
1167,5,2014,Shasta,9.63041568100357,Moderate
1168,5,2014,Stanislaus,20.139239621212116,Moderate
1169,5,2014,Tulare,18.977765277777763,Moderate
1170,5,2014,Ventura,19.222058832138572,Moderate
1171,5,2015,Fresno,19.687691927665927,Moderate
1172,5,2015,Humboldt,15.340123996415752,Moderate
1173,5,2015,Imperial,23.95491806010927,Moderate
1174,5,2015,Inyo,19.10516418472222,Moderate
1175,5,2015,Kern,18.70114401881719,Moderate
1176,5,2015,Kings,20.358796281362,Moderate
1177,5,2015,Lake,14.049681373954582,Moderate
1178,5,2015,Los Angeles,16.817835320788515,Moderate
1179,5,2015,Madera,18.76157411290321,Moderate
1180,5,2015,Mariposa,10.895310645161274,Moderate
1181,5,2015,Merced,18.598968888888876,Moderate
1182,5,2015,Mono,8.904706805555541,Moderate
1183,5,2015,Monterey,13.238121839904398,Moderate
1184,5,2015,Orange,17.048090567502975,Moderate
1185,5,2015,Riverside,20.353595434920635,Moderate
1186,5,2015,Sacramento,17.769231966845858,Moderate
1187,5,2015,San Benito,13.978245707885279,Moderate
1188,5,2015,San Bernardino,16.558162509013425,Moderate
1189,5,2015,San Diego,16.466196873755454,Moderate
1190,5,2015,San Joaquin,17.343189973118264,Moderate
1191,5,2015,San Luis Obispo,13.384140609668092,Moderate
1192,5,2015,Santa Barbara,13.865733956639543,Moderate
1193,5,2015,Santa Clara,15.116339892473107,Moderate
1194,5,2015,Santa Cruz,13.176977822580632,Moderate
1195,5,2015,Shasta,8.410991612903208,Moderate
1196,5,2015,Stanislaus,18.1250000213675,Moderate
1197,5,2015,Tulare,16.5378536520947,Moderate
1198,5,2015,Ventura,15.214685824372742,Moderate
1199,5,2016,Amador,17.136071738351237,Moderate
1200,5,2016,Butte,20.727874126092377,Moderate
1201,5,2016,Calaveras,17.3310932078853,Moderate
1202,5,2016,Colusa,20.9707219892473,Moderate
1203,5,2016,El Dorado,17.138563046594975,Moderate
1204,5,2016,Fresno,21.344268131080398,Moderate
1205,5,2016,Glenn,21.09737657407407,Moderate
1206,5,2016,Imperial,25.45161292114693,Moderate
1207,5,2016,Inyo,19.77534809786605,Moderate
1208,5,2016,Kern,21.229080438349722,Moderate
1209,5,2016,Kings,21.69230001792113,Moderate
1210,5,2016,Lake,14.650537625448012,Moderate
1211,5,2016,Los Angeles,17.5121673673835,Moderate
1212,5,2016,Madera,20.365516711469517,Moderate
1213,5,2016,Mariposa,13.484959057539669,Moderate
1214,5,2016,Merced,20.18921740143368,Moderate
1215,5,2016,Mono,8.933038129629608,Moderate
1216,5,2016,Monterey,15.332536804062103,Moderate
1217,5,2016,Orange,17.52892274790919,Moderate
1218,5,2016,Riverside,21.05908038588589,Moderate
1219,5,2016,Sacramento,20.428761071428553,Moderate
1220,5,2016,San Benito,15.617705874316922,Moderate
1221,5,2016,San Bernardino,17.665340477971707,Moderate
1222,5,2016,San Diego,16.59541482750895,Moderate
1223,5,2016,San Joaquin,19.82840387681159,Moderate
1224,5,2016,San Luis Obispo,14.674866605222718,Moderate
1225,5,2016,Santa Barbara,14.459855756992534,Moderate
1226,5,2016,Santa Clara,17.066726814814793,Moderate
1227,5,2016,Santa Cruz,13.98476788530464,Moderate
1228,5,2016,Shasta,9.231321800766256,Moderate
1229,5,2016,Stanislaus,21.776433727598548,Moderate
1230,5,2016,Sutter,19.649354453703687,Moderate
1231,5,2016,Tulare,18.032796479963558,Moderate
1232,5,2016,Tuolumne,17.3143260752688,Moderate
1233,5,2016,Ventura,15.604807738948601,Moderate
1234,5,2016,Yolo,20.051639053497933,Moderate
1235,6,2010,Amador,19.763117277777777,Moderate
1236,6,2010,Butte,22.67438273148148,Moderate
1237,6,2010,Calaveras,20.24922840740741,Moderate
1238,6,2010,Colusa,23.46527777777778,Moderate
1239,6,2010,Del Norte,14.132716037037039,Moderate
1240,6,2010,El Dorado,16.63097994907407,Moderate
1241,6,2010,Fresno,24.2057342962963,Moderate
1242,6,2010,Glenn,23.56172838888889,Moderate
1243,6,2010,Humboldt,15.940123444444447,Moderate
1244,6,2010,Imperial,31.37559712962963,Hot
1245,6,2010,Inyo,25.475170653425483,Moderate
1246,6,2010,Kern,25.978347546468406,Moderate
1247,6,2010,Kings,24.729166685185188,Moderate
1248,6,2010,Lake,18.121142000000003,Moderate
1249,6,2010,Los Angeles,19.24275112191357,Moderate
1250,6,2010,Madera,23.21850448148148,Moderate
1251,6,2010,Marin,12.374173907407407,Moderate
1252,6,2010,Mariposa,16.50936073680064,Moderate
1253,6,2010,Merced,23.36446588888889,Moderate
1254,6,2010,Mono,15.071669808641971,Moderate
1255,6,2010,Monterey,15.277884555555556,Moderate
1256,6,2010,Nevada,17.40663575925926,Moderate
1257,6,2010,Orange,19.000330425925924,Moderate
1258,6,2010,Placer,22.573816870370376,Moderate
1259,6,2010,Riverside,25.576933279461276,Moderate
1260,6,2010,Sacramento,22.600779036409293,Moderate
1261,6,2010,San Benito,17.910604118773946,Moderate
1262,6,2010,San Bernardino,22.891835020202034,Moderate
1263,6,2010,San Diego,17.602844944211988,Moderate
1264,6,2010,San Joaquin,23.01504625925926,Moderate
1265,6,2010,San Luis Obispo,17.18873504314995,Moderate
1266,6,2010,Santa Barbara,14.993336380914425,Moderate
1267,6,2010,Santa Cruz,14.20074268361582,Moderate
1268,6,2010,Shasta,12.097960277777778,Moderate
1269,6,2010,Stanislaus,23.594907407407405,Moderate
1270,6,2010,Sutter,23.73368605555556,Moderate
1271,6,2010,Tehama,21.27623455555556,Moderate
1272,6,2010,Tulare,22.091836961222977,Moderate
1273,6,2010,Tuolumne,20.41898148148148,Moderate
1274,6,2010,Ventura,17.120823415343917,Moderate
1275,6,2010,Yolo,21.4450535925926,Moderate
1276,6,2011,Amador,18.485956796296296,Moderate
1277,6,2011,Butte,21.189500167158318,Moderate
1278,6,2011,Calaveras,20.599747547892726,Moderate
1279,6,2011,Colusa,21.75127714559387,Moderate
1280,6,2011,Del Norte,14.054783925925925,Moderate
1281,6,2011,El Dorado,16.172394337606836,Moderate
1282,6,2011,Fresno,23.093645403348557,Moderate
1283,6,2011,Glenn,22.16714557471264,Moderate
1284,6,2011,Humboldt,15.809212259259262,Moderate
1285,6,2011,Imperial,30.550925907407407,Hot
1286,6,2011,Inyo,23.477121367011403,Moderate
1287,6,2011,Kern,23.966737098765428,Moderate
1288,6,2011,Kings,23.475814157088127,Moderate
1289,6,2011,Lake,16.911601752136747,Moderate
1290,6,2011,Los Angeles,18.97404876481481,Moderate
1291,6,2011,Madera,22.00062161877394,Moderate
1292,6,2011,Marin,12.32947537037037,Moderate
1293,6,2011,Mariposa,15.263288771186442,Moderate
1294,6,2011,Merced,21.937332277777774,Moderate
1295,6,2011,Mono,13.325361694101511,Moderate
1296,6,2011,Monterey,14.668467074074071,Moderate
1297,6,2011,Nevada,18.31698937037037,Moderate
1298,6,2011,Orange,18.946436073232327,Moderate
1299,6,2011,Placer,20.997915396825398,Moderate
1300,6,2011,Riverside,25.211862005555552,Moderate
1301,6,2011,Sacramento,20.679028451851856,Moderate
1302,6,2011,San Benito,16.651413259259265,Moderate
1303,6,2011,San Bernardino,21.023402852991442,Moderate
1304,6,2011,San Diego,17.74334451157408,Moderate
1305,6,2011,San Joaquin,21.06076668518518,Moderate
1306,6,2011,San Luis Obispo,16.431417183806147,Moderate
1307,6,2011,Santa Barbara,14.64350798657719,Moderate
1308,6,2011,Santa Clara,17.76060209325397,Moderate
1309,6,2011,Santa Cruz,13.563254814814817,Moderate
1310,6,2011,Shasta,10.6339254789272,Moderate
1311,6,2011,Stanislaus,22.00771603703704,Moderate
1312,6,2011,Sutter,21.752873563218387,Moderate
1313,6,2011,Tehama,20.85113965811966,Moderate
1314,6,2011,Tulare,20.78023982615268,Moderate
1315,6,2011,Tuolumne,18.85648151851852,Moderate
1316,6,2011,Ventura,16.744598768518514,Moderate
1317,6,2011,Yolo,22.902574740740747,Moderate
1318,6,2012,Amador,19.41236768518519,Moderate
1319,6,2012,Butte,22.17566145342312,Moderate
1320,6,2012,Calaveras,19.908179000000004,Moderate
1321,6,2012,Colusa,22.951537500000004,Moderate
1322,6,2012,Del Norte,14.219135759259263,Moderate
1323,6,2012,El Dorado,16.790754187675073,Moderate
1324,6,2012,Fresno,24.06452380555555,Moderate
1325,6,2012,Glenn,23.46424005747126,Moderate
1326,6,2012,Humboldt,16.588955034722225,Moderate
1327,6,2012,Imperial,31.684931640740743,Hot
1328,6,2012,Inyo,26.42045455061729,Moderate
1329,6,2012,Kern,25.392302289562313,Moderate
1330,6,2012,Kings,24.36651232407407,Moderate
1331,6,2012,Lake,17.489238827160506,Moderate
1332,6,2012,Los Angeles,19.955565564814812,Moderate
1333,6,2012,Madera,22.997299370370367,Moderate
1334,6,2012,Marin,12.457561722222222,Moderate
1335,6,2012,Mariposa,18.34726938397582,Moderate
1336,6,2012,Merced,23.01847642592593,Moderate
1337,6,2012,Mono,15.739264666666669,Moderate
1338,6,2012,Monterey,15.218551998722864,Moderate
1339,6,2012,Nevada,20.003857962962964,Moderate
1340,6,2012,Orange,19.068602675925927,Moderate
1341,6,2012,Placer,24.535493833333337,Moderate
1342,6,2012,Riverside,26.095887973251024,Moderate
1343,6,2012,Sacramento,21.884521540740746,Moderate
1344,6,2012,San Benito,17.95151748148148,Moderate
1345,6,2012,San Bernardino,22.70003687476773,Moderate
1346,6,2012,San Diego,18.213122585648158,Moderate
1347,6,2012,San Joaquin,22.38404336454432,Moderate
1348,6,2012,San Luis Obispo,17.226918968253973,Moderate
1349,6,2012,Santa Barbara,15.626611724691369,Moderate
1350,6,2012,Santa Clara,18.486185844444446,Moderate
1351,6,2012,Santa Cruz,15.2314815,Moderate
1352,6,2012,Shasta,11.69220948275862,Moderate
1353,6,2012,Stanislaus,23.033529712962967,Moderate
1354,6,2012,Sutter,23.588761168582376,Moderate
1355,6,2012,Tehama,20.779596527777777,Moderate
1356,6,2012,Tulare,22.152392218493663,Moderate
1357,6,2012,Tuolumne,21.514224407407408,Moderate
1358,6,2012,Ventura,18.04958400617284,Moderate
1359,6,2012,Yolo,21.381172833333338,Moderate
1360,6,2013,Butte,23.79158821092279,Moderate
1361,6,2013,Calaveras,21.94598762962963,Moderate
1362,6,2013,Del Norte,15.47530864814815,Moderate
1363,6,2013,El Dorado,18.360121816059756,Moderate
1364,6,2013,Fresno,25.71494599074074,Moderate
1365,6,2013,Imperial,32.46816594444445,Hot
1366,6,2013,Inyo,28.015397167812157,Moderate
1367,6,2013,Kern,26.039482105820095,Moderate
1368,6,2013,Kings,25.872193160493836,Moderate
1369,6,2013,Lake,19.502630371939738,Moderate
1370,6,2013,Los Angeles,20.292153975925913,Moderate
1371,6,2013,Madera,24.655349802469132,Moderate
1372,6,2013,Marin,13.088674222222222,Moderate
1373,6,2013,Mariposa,21.61594880149813,Moderate
1374,6,2013,Merced,24.8609567962963,Moderate
1375,6,2013,Mono,16.588315203703708,Moderate
1376,6,2013,Monterey,16.618312746913585,Moderate
1377,6,2013,Nevada,20.37808646090535,Moderate
1378,6,2013,Orange,20.179552453703703,Moderate
1379,6,2013,Riverside,25.990480165118658,Moderate
1380,6,2013,Sacramento,23.844716657169986,Moderate
1381,6,2013,San Benito,19.606615685185183,Moderate
1382,6,2013,San Bernardino,24.609363087542086,Moderate
1383,6,2013,San Diego,19.429700780092602,Moderate
1384,6,2013,San Joaquin,23.73880510357816,Moderate
1385,6,2013,San Luis Obispo,18.672732292592602,Moderate
1386,6,2013,Santa Barbara,16.834844087636927,Moderate
1387,6,2013,Santa Clara,19.295796814814818,Moderate
1388,6,2013,Santa Cruz,16.907515722222225,Moderate
1389,6,2013,Shasta,14.469189003831415,Moderate
1390,6,2013,Stanislaus,24.071479666666672,Moderate
1391,6,2013,Tulare,23.574716111111123,Moderate
1392,6,2013,Tuolumne,22.58101853703704,Moderate
1393,6,2013,Ventura,19.580067978395068,Moderate
1394,6,2014,Del Norte,15.72574953703702,Moderate
1395,6,2014,Fresno,25.92613212222221,Moderate
1396,6,2014,Humboldt,17.222277444444423,Moderate
1397,6,2014,Imperial,32.12139918518516,Hot
1398,6,2014,Inyo,26.174686220400726,Moderate
1399,6,2014,Kern,25.457225481481483,Moderate
1400,6,2014,Kings,26.243692956790113,Moderate
1401,6,2014,Lake,20.3780780324074,Moderate
1402,6,2014,Los Angeles,21.324099300236384,Moderate
1403,6,2014,Madera,24.883071351851836,Moderate
1404,6,2014,Mariposa,18.88040122222221,Moderate
1405,6,2014,Merced,25.081172844444424,Moderate
1406,6,2014,Mono,16.15977253703702,Moderate
1407,6,2014,Monterey,15.643775703703684,Moderate
1408,6,2014,Orange,20.103707055555546,Moderate
1409,6,2014,Riverside,26.453948364833895,Moderate
1410,6,2014,Sacramento,23.86787999074073,Moderate
1411,6,2014,San Benito,18.644256555555547,Moderate
1412,6,2014,San Bernardino,24.189995428909114,Moderate
1413,6,2014,San Diego,19.514871370370383,Moderate
1414,6,2014,San Joaquin,24.09027775,Moderate
1415,6,2014,San Luis Obispo,17.8179108185185,Moderate
1416,6,2014,Santa Barbara,15.967337987654302,Moderate
1417,6,2014,Santa Clara,18.718164648148143,Moderate
1418,6,2014,Santa Cruz,14.483556877394623,Moderate
1419,6,2014,Shasta,14.32561727777776,Moderate
1420,6,2014,Stanislaus,24.30134684343432,Moderate
1421,6,2014,Tulare,23.24115462643677,Moderate
1422,6,2014,Ventura,18.705375509259255,Moderate
1423,6,2015,Fresno,26.786211492295195,Moderate
1424,6,2015,Humboldt,20.7052469074074,Moderate
1425,6,2015,Imperial,31.946811862373714,Hot
1426,6,2015,Inyo,27.7107290716938,Moderate
1427,6,2015,Kern,26.35222926388889,Moderate
1428,6,2015,Kings,27.561728416666654,Moderate
1429,6,2015,Lake,21.393786882716046,Moderate
1430,6,2015,Los Angeles,21.759259579629617,Moderate
1431,6,2015,Madera,25.91260558333332,Moderate
1432,6,2015,Mariposa,20.091049333333324,Moderate
1433,6,2015,Merced,26.17283948148147,Moderate
1434,6,2015,Mono,17.14621032015065,Moderate
1435,6,2015,Monterey,16.490226333333318,Moderate
1436,6,2015,Orange,20.01747753086418,Moderate
1437,6,2015,Riverside,28.694756214661368,Moderate
1438,6,2015,Sacramento,24.87081413888887,Moderate
1439,6,2015,San Benito,19.93557094444443,Moderate
1440,6,2015,San Bernardino,25.10978626837605,Moderate
1441,6,2015,San Diego,20.456877893004116,Moderate
1442,6,2015,San Joaquin,24.64439656130267,Moderate
1443,6,2015,San Luis Obispo,18.84984832214763,Moderate
1444,6,2015,Santa Barbara,16.81798103572599,Moderate
1445,6,2015,Santa Clara,19.250726999999987,Moderate
1446,6,2015,Santa Cruz,16.30439815740739,Moderate
1447,6,2015,Shasta,16.255401203703684,Moderate
1448,6,2015,Stanislaus,25.461498888888872,Moderate
1449,6,2015,Tulare,24.396254907407407,Moderate
1450,6,2015,Ventura,19.945695391975306,Moderate
1451,6,2016,Amador,22.146219185185167,Moderate
1452,6,2016,Butte,25.052220518518524,Moderate
1453,6,2016,Calaveras,22.366512351851842,Moderate
1454,6,2016,Colusa,24.593750018518506,Moderate
1455,6,2016,El Dorado,19.047612379454918,Moderate
1456,6,2016,Fresno,26.72984267460315,Moderate
1457,6,2016,Glenn,24.623225333333327,Moderate
1458,6,2016,Imperial,32.97299381481477,Hot
1459,6,2016,Inyo,28.627616544444425,Moderate
1460,6,2016,Kern,26.978840937499974,Moderate
1461,6,2016,Kings,26.95350247222219,Moderate
1462,6,2016,Lake,19.123372898148144,Moderate
1463,6,2016,Los Angeles,22.14885567407405,Moderate
1464,6,2016,Madera,25.317129620370356,Moderate
1465,6,2016,Mariposa,21.055118879472676,Moderate
1466,6,2016,Merced,25.378086425925908,Moderate
1467,6,2016,Mono,16.984076907407403,Moderate
1468,6,2016,Monterey,17.314300388888878,Moderate
1469,6,2016,Orange,21.502854956790117,Moderate
1470,6,2016,Placer,24.96118825925926,Moderate
1471,6,2016,Riverside,28.777763118827124,Moderate
1472,6,2016,Sacramento,24.788401359259232,Moderate
1473,6,2016,San Benito,20.47661002777776,Moderate
1474,6,2016,San Bernardino,25.38734872934471,Moderate
1475,6,2016,San Diego,20.631380656770126,Moderate
1476,6,2016,San Joaquin,24.56028807407406,Moderate
1477,6,2016,San Luis Obispo,19.262356468253955,Moderate
1478,6,2016,Santa Barbara,16.845907525855196,Moderate
1479,6,2016,Santa Clara,20.006559907407404,Moderate
1480,6,2016,Santa Cruz,16.36769607407406,Moderate
1481,6,2016,Shasta,13.771604907407392,Moderate
1482,6,2016,Stanislaus,25.893557083333324,Moderate
1483,6,2016,Sutter,24.08432540740739,Moderate
1484,6,2016,Tehama,23.90563272222221,Moderate
1485,6,2016,Tulare,24.19054811111109,Moderate
1486,6,2016,Tuolumne,23.282947499999985,Moderate
1487,6,2016,Ventura,20.26221707098764,Moderate
1488,6,2016,Yolo,22.86396607407407,Moderate
1489,7,2010,Amador,23.02221311827957,Moderate
1490,7,2010,Butte,25.829039717741924,Moderate
1491,7,2010,Calaveras,23.469384731182792,Moderate
1492,7,2010,Colusa,24.52956987455197,Moderate
1493,7,2010,Del Norte,15.029380341880348,Moderate
1494,7,2010,El Dorado,21.14961157258065,Moderate
1495,7,2010,Fresno,27.311298928571432,Moderate
1496,7,2010,Glenn,25.193399032258068,Moderate
1497,7,2010,Humboldt,20.8083729749104,Moderate
1498,7,2010,Imperial,35.024790913978514,Hot
1499,7,2010,Inyo,29.29152976447772,Moderate
1500,7,2010,Kern,29.57635176025489,Moderate
1501,7,2010,Kings,27.348790322580648,Moderate
1502,7,2010,Lake,22.158378127240145,Moderate
1503,7,2010,Los Angeles,21.00156935931898,Moderate
1504,7,2010,Madera,25.880029999999998,Moderate
1505,7,2010,Marin,12.551523315412185,Moderate
1506,7,2010,Mariposa,21.27434291756273,Moderate
1507,7,2010,Merced,25.808399551971327,Moderate
1508,7,2010,Mono,19.61029080645161,Moderate
1509,7,2010,Monterey,15.147421648148148,Moderate
1510,7,2010,Nevada,22.909329408602158,Moderate
1511,7,2010,Orange,20.397849471326165,Moderate
1512,7,2010,Placer,24.396826953405018,Moderate
1513,7,2010,Riverside,28.738602427500844,Moderate
1514,7,2010,Sacramento,23.68222025197328,Moderate
1515,7,2010,San Benito,18.052612607526886,Moderate
1516,7,2010,San Bernardino,26.617215022808747,Moderate
1517,7,2010,San Diego,19.3144886984767,Moderate
1518,7,2010,San Joaquin,23.868013333333327,Moderate
1519,7,2010,San Luis Obispo,18.097572928827443,Moderate
1520,7,2010,Santa Barbara,15.840300302440296,Moderate
1521,7,2010,Santa Cruz,13.895235931899643,Moderate
1522,7,2010,Shasta,17.27705704301075,Moderate
1523,7,2010,Stanislaus,24.855137401433698,Moderate
1524,7,2010,Sutter,25.397998781362013,Moderate
1525,7,2010,Tehama,26.262694139784944,Moderate
1526,7,2010,Tulare,25.474791498207896,Moderate
1527,7,2010,Tuolumne,24.2861608781362,Moderate
1528,7,2010,Ventura,18.487832683051707,Moderate
1529,7,2010,Yolo,21.650985681003593,Moderate
1530,7,2011,Amador,22.34952084229391,Moderate
1531,7,2011,Butte,24.318249690860206,Moderate
1532,7,2011,Calaveras,23.755973709677416,Moderate
1533,7,2011,Colusa,24.221176774193538,Moderate
1534,7,2011,Del Norte,15.782329498207885,Moderate
1535,7,2011,El Dorado,19.546557656810037,Moderate
1536,7,2011,Fresno,26.733786544802882,Moderate
1537,7,2011,Glenn,24.349611684587817,Moderate
1538,7,2011,Humboldt,19.530914444444445,Moderate
1539,7,2011,Imperial,34.314001824271095,Hot
1540,7,2011,Inyo,26.926060182595176,Moderate
1541,7,2011,Kern,28.12445949820789,Moderate
1542,7,2011,Kings,26.71543890681004,Moderate
1543,7,2011,Lake,20.622386482974914,Moderate
1544,7,2011,Los Angeles,21.640278460410574,Moderate
1545,7,2011,Madera,25.110286460573466,Moderate
1546,7,2011,Marin,13.361676039426523,Moderate
1547,7,2011,Mariposa,19.5639497921147,Moderate
1548,7,2011,Merced,25.7577114874552,Moderate
1549,7,2011,Mono,18.093264605734767,Moderate
1550,7,2011,Monterey,16.504538542413375,Moderate
1551,7,2011,Nevada,23.703588602150536,Moderate
1552,7,2011,Orange,21.948909811827956,Moderate
1553,7,2011,Placer,24.012472860082305,Moderate
1554,7,2011,Riverside,28.152791668672275,Moderate
1555,7,2011,Sacramento,23.653600318996418,Moderate
1556,7,2011,San Benito,19.164032500000005,Moderate
1557,7,2011,San Bernardino,25.702079734586214,Moderate
1558,7,2011,San Diego,20.863531736111106,Moderate
1559,7,2011,San Joaquin,23.782422556750294,Moderate
1560,7,2011,San Luis Obispo,19.343217434289134,Moderate
1561,7,2011,Santa Barbara,17.131583568697746,Moderate
1562,7,2011,Santa Clara,19.411176066308244,Moderate
1563,7,2011,Santa Cruz,14.669952204301076,Moderate
1564,7,2011,Shasta,15.053763476702505,Moderate
1565,7,2011,Stanislaus,24.983572293906818,Moderate
1566,7,2011,Sutter,26.452151736111116,Moderate
1567,7,2011,Tehama,24.391427670250895,Moderate
1568,7,2011,Tulare,24.692924458781363,Moderate
1569,7,2011,Tuolumne,23.481929516129036,Moderate
1570,7,2011,Ventura,20.37870869175628,Moderate
1571,7,2011,Yolo,24.64904422939069,Moderate
1572,7,2012,Amador,23.06739629032258,Moderate
1573,7,2012,Butte,24.654248584229386,Moderate
1574,7,2012,Calaveras,23.456541218637994,Moderate
1575,7,2012,Colusa,24.57810632616488,Moderate
1576,7,2012,Del Norte,15.409946236559138,Moderate
1577,7,2012,El Dorado,20.620919740143368,Moderate
1578,7,2012,Fresno,26.767763336320204,Moderate
1579,7,2012,Glenn,24.49522098566308,Moderate
1580,7,2012,Humboldt,19.063620107526884,Moderate
1581,7,2012,Imperial,33.29305790681002,Hot
1582,7,2012,Inyo,28.543440429565663,Moderate
1583,7,2012,Kern,27.457968659896462,Moderate
1584,7,2012,Kings,26.995967732974904,Moderate
1585,7,2012,Lake,21.146393373655922,Moderate
1586,7,2012,Los Angeles,21.77952531541218,Moderate
1587,7,2012,Madera,25.499551971326156,Moderate
1588,7,2012,Marin,12.965338853046596,Moderate
1589,7,2012,Mariposa,22.1638504014337,Moderate
1590,7,2012,Merced,25.77718043010753,Moderate
1591,7,2012,Mono,19.424055860215052,Moderate
1592,7,2012,Monterey,15.540227694145758,Moderate
1593,7,2012,Nevada,24.31675627240143,Moderate
1594,7,2012,Orange,20.535791532258067,Moderate
1595,7,2012,Placer,26.94978641025642,Moderate
1596,7,2012,Riverside,28.445688421263004,Moderate
1597,7,2012,Sacramento,23.777354949820783,Moderate
1598,7,2012,San Benito,18.78696239247312,Moderate
1599,7,2012,San Bernardino,25.68051982853224,Moderate
1600,7,2012,San Diego,20.344697163742683,Moderate
1601,7,2012,San Joaquin,23.982801756272405,Moderate
1602,7,2012,San Luis Obispo,18.594195734767034,Moderate
1603,7,2012,Santa Barbara,16.366500900673405,Moderate
1604,7,2012,Santa Clara,18.974269802867386,Moderate
1605,7,2012,Santa Cruz,15.40471924731183,Moderate
1606,7,2012,Shasta,15.483497634408605,Moderate
1607,7,2012,Stanislaus,25.141502365591396,Moderate
1608,7,2012,Sutter,25.286182333333343,Moderate
1609,7,2012,Tehama,25.820216074074075,Moderate
1610,7,2012,Tulare,25.199094727598574,Moderate
